playerName,team_name,label,date,possessionValue.pvValue,possessionValue.pvAdded
A. Abeid,CFR Cluj,CFR Cluj vs Argeș,2025-07-27,0.3128461,0.1709547
A. Abeid,CFR Cluj,CFR Cluj vs Botoșani,2025-08-17,0.3788131,0.03760419999999999
A. Abeid,CFR Cluj,CFR Cluj vs FCSB,2025-08-31,0.0520433,-8.699999999999073e-06
A. Abeid,CFR Cluj,CFR Cluj vs Hermannstadt,2025-10-05,0.5366916,0.21644339999999998
A. Abeid,CFR Cluj,CFR Cluj vs Universitatea Craiova,2025-08-03,0.4417054,-0.00675930000000001
A. Abeid,CFR Cluj,Oţelul Galați vs CFR Cluj,2025-08-24,0.1550116,-0.004968499999999994
A. Abeid,CFR Cluj,Rapid Bucureşti vs CFR Cluj,2025-07-20,0.079124,0.0185305
A. Aganović,Unirea Slobozia,Botoșani vs Unirea Slobozia,2025-07-28,0.0881913,-0.055511399999999995
A. Aganović,Unirea Slobozia,CFR Cluj vs Unirea Slobozia,2025-07-13,0.36038370000000003,0.0893515
A. Aganović,Unirea Slobozia,FCSB vs Unirea Slobozia,2025-08-10,0.1415806,-0.0474436
A. Aganović,Unirea Slobozia,Unirea Slobozia vs Csikszereda,2025-07-21,0.3414534,0.025813
A. Aganović,Unirea Slobozia,Unirea Slobozia vs Metaloglobus,2025-08-15,0.2239744,0.0435755
A. Aganović,Unirea Slobozia,Unirea Slobozia vs Oţelul,2025-08-04,0.11415940000000001,0.0375877
A. Aganović,Unirea Slobozia,Unirea Slobozia vs Oţelul Galați,2025-08-04,0.11415940000000001,0.0375877
A. Artean,Universitatea Cluj,Csikszereda vs Universitatea Cluj,2025-10-04,0.3238073,-0.010430500000000002
A. Artean,Universitatea Cluj,FCV Farul Constanţa vs Universitatea Cluj,2025-08-18,0.15989599999999998,0.0555851
A. Artean,Universitatea Cluj,Hermannstadt vs Universitatea Cluj,2025-08-03,0.07433780000000001,-0.0455535
A. Artean,Universitatea Cluj,Metaloglobus vs Universitatea Cluj,2025-07-11,0.2958638,0.10789950000000001
A. Artean,Universitatea Cluj,Unirea Slobozia vs Universitatea Cluj,2025-08-30,0.0744681,-0.0032549000000000002
A. Artean,Universitatea Cluj,Universitatea Cluj vs CFR Cluj,2025-09-29,0.3938405,0.0590529
A. Artean,Universitatea Cluj,Universitatea Cluj vs Dinamo Bucureşti,2025-08-23,0.211503,-0.001141900000000007
A. Artean,Universitatea Cluj,Universitatea Cluj vs Petrolul 52,2025-08-09,0.019894799999999997,-0.0137682
A. Artean,Universitatea Cluj,Universitatea Cluj vs Rapid Bucureşti,2025-09-12,0.23596910000000001,0.0613379
A. Artean,Universitatea Cluj,Universitatea Cluj vs UTA Arad,2025-07-19,0.1733528,0.0829873
A. Artean,Universitatea Cluj,Universitatea Craiova vs Universitatea Cluj,2025-07-28,0.027709900000000003,0.007026199999999999
A. Baroan,Rapid Bucureşti,Csikszereda vs Rapid Bucureşti,2025-07-25,0.0975877,-0.1689606
A. Baroan,Rapid Bucureşti,Metaloglobus vs Rapid Bucureşti,2025-08-22,0.2120263,0.0721742
A. Baroan,Rapid Bucureşti,Oţelul Galați vs Rapid Bucureşti,2025-08-11,0.4708477,-0.06542590000000001
A. Baroan,Rapid Bucureşti,Oţelul vs Rapid Bucureşti,2025-08-11,0.4708477,-0.06542590000000001
A. Baroan,Rapid Bucureşti,Rapid Bucureşti vs Botoșani,2025-08-04,0.1438486,0.0623255
A. Baroan,Rapid Bucureşti,Rapid Bucureşti vs FCSB,2025-08-17,0.1747216,-0.06529850000000001
A. Baroan,Rapid Bucureşti,Rapid Bucureşti vs FCV Farul Constanţa,2025-10-04,0.1322093,0.0631723
A. Baroan,Rapid Bucureşti,Rapid Bucureşti vs Hermannstadt,2025-09-21,0.0557666,0.002429599999999998
A. Baroan,Rapid Bucureşti,Rapid Bucureşti vs UTA Arad,2025-08-29,0.0289185,-0.0213194
A. Baroan,Rapid Bucureşti,Universitatea Cluj vs Rapid Bucureşti,2025-09-12,0.0195567,-0.0009786000000000005
A. Benga,UTA Arad,Botoșani vs UTA Arad,2025-10-06,0.0163773,0.0044337
