team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Breidablik,c6hu27u143y4z4te8b4036bae,5ply0cc4c0epv8zjjz11auy38,1,2796593415,16,15,0,56,1,91.2,53.6,V. Einarsson,2.0,1.0,NaN,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.057170916348695755,0.1006215363740921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.057170916348695755,,,draw,56,6,corner,,56
Breidablik,c6hu27u143y4z4te8b4036bae,5ply0cc4c0epv8zjjz11auy38,1,2796605031,126,13,12,46,1,71.2,50.1,G. Hallsson,34.0,23.0,NaN,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.018657715991139412,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.018657715991139412,,,Breidablik,766,3,corner,,766
Breidablik,c6hu27u143y4z4te8b4036bae,5ply0cc4c0epv8zjjz11auy38,1,2796614173,224,15,22,24,1,81.1,65.4,H. Gunnlaugsson,65.0,39.0,NaN,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.07468356192111969,0.05461464822292328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.07468356192111969,,,Breidablik,1344,1,freekick_shot,c6hu27u143y4z4te8b4036bae,1344
Afturelding,29qn8cb7sm2p3tsx6olgzqrua,5ply0cc4c0epv8zjjz11auy38,1,2796638957,367,15,46,49,1,95.2,37.8,G. Bjarnason,135.0,78.0,NaN,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.02419993467628956,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,1.0,0.02419993467628956,,,Breidablik,2809,2,corner,,2809
Afturelding,29qn8cb7sm2p3tsx6olgzqrua,5ply0cc4c0epv8zjjz11auy38,2,2796666133,503,15,58,13,1,75.4,49.5,O. Sigurjónsson,192.0,115.0,NaN,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.02401827834546566,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.02401827834546566,,,Breidablik,3493,3,corner,,3493
Afturelding,29qn8cb7sm2p3tsx6olgzqrua,5ply0cc4c0epv8zjjz11auy38,2,2796692331,734,15,87,38,1,94.0,52.1,S. Pálsson,281.0,167.0,NaN,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.14724113047122955,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.14724113047122955,,,Breidablik,5258,4,corner,,5258
Afturelding,29qn8cb7sm2p3tsx6olgzqrua,5ply0cc4c0epv8zjjz11auy38,2,2796698939,799,13,93,32,1,90.1,52.6,Elmar Cogic,311.0,187.0,1.0,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.07233230024576187,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,NaN,NaN,,NaN,NaN,NaN,NaN,3.0,0.07233230024576187,,,Breidablik,5612,3,throw_in,,5612
Afturelding,29qn8cb7sm2p3tsx6olgzqrua,5ply0cc4c0epv8zjjz11auy38,2,2796695983,789,15,93,33,1,95.8,61.3,A. Sævarsson,312.0,187.0,NaN,NaN,Breidablik vs Afturelding,2025-04-05,NaN,NaN,NaN,0.1179870069026947,0.4243467152118683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.1179870069026947,,,Breidablik,5613,4,throw_in,,5613
ÍA,9ar4wcltrggiz60w77e3z56m2,5rehhquikplwnsh0flhg0ik2c,1,2797536907,219,16,25,50,1,77.7,50.9,R. Sigurjónsson,89.0,55.0,NaN,,Fram vs ÍA,2025-04-06,NaN,NaN,NaN,0.11848549544811249,0.70133376121521,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,NaN,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.11848549544811249,,,draw,1550,1,freekick_shot,9ar4wcltrggiz60w77e3z56m2,1550
Fram,ta7x6ep3lniyckj6la77zw,5rehhquikplwnsh0flhg0ik2c,1,2797552433,375,15,47,29,1,86.8,28.4,M. Þórðarson,170.0,108.0,NaN,,Fram vs ÍA,2025-04-06,NaN,NaN,NaN,0.023972708731889725,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,NaN,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.023972708731889725,,,ÍA,2849,5,corner,,2849
