playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
H. Oware,8gd9jid1ta3z4cdvj2t0la6tw,30lkpynopz5r9obxg9f6glpqc,13,Lommel,NaN,0.0968296825885772,0.0,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
J. Renson,7airfvtv0nf5j3v91y20mmsq1,cz6529flu1ynqzvmcwzu7ziyn,13,Patro Eisden,NaN,0.1709928512573242,0.0,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
F. Stevanović,es75u7djersp0p9nefh0wx756,30lkpynopz5r9obxg9f6glpqc,15,Lommel,NaN,0.0233531072735786,0.0,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
M. Salah,5oe0z2pxkgmdt2y3e69u8kb9w,30lkpynopz5r9obxg9f6glpqc,15,Lommel,NaN,0.0251516327261924,0.0,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
J. van Duiven,7uwe0kxpzg271d8ocms7l2kno,30lkpynopz5r9obxg9f6glpqc,13,Lommel,NaN,0.0987128838896751,0.0,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
K. Van Rafelghem,cemaq52s9nulnqsnvs93450mi,cz6529flu1ynqzvmcwzu7ziyn,16,Patro Eisden,NaN,0.5304246544837952,0.7279139161109924,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
K. Van Rafelghem,cemaq52s9nulnqsnvs93450mi,cz6529flu1ynqzvmcwzu7ziyn,15,Patro Eisden,NaN,0.027617784217,0.02114950306713581,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
K. Kis,6ilir7j77rekmp84fltti6xg5,cz6529flu1ynqzvmcwzu7ziyn,16,Patro Eisden,true,0.7884,0.7382498979568481,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
A. Abid,8j92twrz92wxgtmmrtv9mt6y2,cz6529flu1ynqzvmcwzu7ziyn,16,Patro Eisden,NaN,0.1585513055324554,0.25349414348602295,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
S. Bammens,av6j0sri3l8fon2wmbmxrei5m,cz6529flu1ynqzvmcwzu7ziyn,15,Patro Eisden,NaN,0.0576801560819149,0.09311545640230179,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
K. Van Rafelghem,cemaq52s9nulnqsnvs93450mi,cz6529flu1ynqzvmcwzu7ziyn,16,Patro Eisden,NaN,0.1091,0.3043,Patro Eisden vs Lommel,71pkjzeon9olwimvk4vlsysr8,2024-12-08
