team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Groningen,cos9hxi16eitbcbthof7zrm4m,8fgwwt755g3j3uct7xkzgt79w,1,2706934411,19,15,2,13,1,78.2,36.6,L. Bacuna,6.0,3.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.0759565681219101,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.0759565681219101,,,draw,133,1,freekick_shot,cos9hxi16eitbcbthof7zrm4m,133
Groningen,cos9hxi16eitbcbthof7zrm4m,8fgwwt755g3j3uct7xkzgt79w,1,2706934731,24,15,2,35,1,81.3,33.4,J. Hove,9.0,3.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.027957431972026825,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.027957431972026825,,,draw,155,6,throw_in,,155
NAC Breda,59t7flioj4w4mpwnrwbm0m8ck,8fgwwt755g3j3uct7xkzgt79w,1,2706936555,35,13,4,45,1,74.3,70.2,Manel Royo,19.0,8.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.007426748517900705,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.007426748517900705,,,draw,285,4,throw_in,,285
Groningen,cos9hxi16eitbcbthof7zrm4m,8fgwwt755g3j3uct7xkzgt79w,1,2706958793,332,16,30,34,1,91.1,52.6,M. Rente,85.0,47.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.050451427698135376,0.5729089379310608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.050451427698135376,,,Groningen,1834,6,corner,,1834
NAC Breda,59t7flioj4w4mpwnrwbm0m8ck,8fgwwt755g3j3uct7xkzgt79w,1,2706965733,256,15,39,46,1,92.6,55.5,E. Ómarsson,109.0,62.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.3081567585468292,0.48618608713150024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,true,NaN,NaN,,NaN,NaN,NaN,NaN,3.0,0.3081567585468292,,,Groningen,2386,3,freekick,,2386
NAC Breda,59t7flioj4w4mpwnrwbm0m8ck,8fgwwt755g3j3uct7xkzgt79w,2,2706988983,385,13,53,46,1,76.7,56.4,Manel Royo,164.0,98.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.027767017483711243,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.027767017483711243,,,Groningen,3226,5,throw_in,,3226
Groningen,cos9hxi16eitbcbthof7zrm4m,8fgwwt755g3j3uct7xkzgt79w,2,2706990605,613,15,55,30,1,82.3,31.8,J. Hove,171.0,103.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.02744835428893566,0.011220289394259453,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.02744835428893566,,,Groningen,3330,8,freekick,,3330
Groningen,cos9hxi16eitbcbthof7zrm4m,8fgwwt755g3j3uct7xkzgt79w,2,2707017349,914,13,86,18,1,86.6,46.9,M. Rente,248.0,155.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.021792003884911537,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,true,NaN,NaN,,NaN,NaN,NaN,NaN,1.0,0.021792003884911537,,,Groningen,5178,2,freekick,,5178
Groningen,cos9hxi16eitbcbthof7zrm4m,8fgwwt755g3j3uct7xkzgt79w,2,2707020035,959,13,89,58,1,92.9,43.3,B. Willumsson,261.0,159.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.09875281155109406,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.09875281155109406,,,Groningen,5398,2,corner,,5398
Groningen,cos9hxi16eitbcbthof7zrm4m,8fgwwt755g3j3uct7xkzgt79w,2,2707023093,1015,13,93,43,1,88.4,63.8,J. Hove,273.0,163.0,NaN,NaN,Groningen vs NAC Breda,2024-08-09,NaN,NaN,NaN,0.08320414274930954,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.08320414274930954,,,Groningen,5623,5,corner,,5623
